timestamp,firewall_id,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received
2026-08-15T18:46:01Z,FW-CORE-01,10.0.5.31,10.0.0.4,60837,53,UDP,ALLOW,77,135
2026-08-15T18:46:07Z,FW-CORE-01,10.0.5.88,10.0.0.7,61096,53,UDP,ALLOW,102,168
2026-08-15T18:46:26Z,FW-CORE-01,10.0.5.82,10.0.0.9,60255,53,UDP,ALLOW,116,132
2026-08-15T18:46:46Z,FW-CORE-01,10.0.5.87,10.0.0.10,53171,53,UDP,ALLOW,74,100
2026-08-15T18:47:27Z,FW-CORE-01,10.0.5.2,10.0.0.2,60873,53,UDP,ALLOW,113,187
2026-08-15T18:47:28Z,FW-CORE-01,10.0.5.43,10.0.0.7,60487,53,UDP,ALLOW,91,86
2026-08-15T18:47:33Z,FW-CORE-01,10.0.5.97,10.0.0.6,49820,53,UDP,ALLOW,121,182
2026-08-15T18:47:39Z,FW-CORE-01,10.0.5.94,10.0.0.6,55679,53,UDP,ALLOW,140,193
2026-08-15T18:48:42Z,FW-CORE-01,10.0.5.78,10.0.0.5,64180,53,UDP,ALLOW,80,193
2026-08-15T18:48:55Z,FW-CORE-01,10.0.5.86,10.0.0.9,49468,53,UDP,ALLOW,120,163
2026-08-15T18:48:56Z,FW-CORE-01,10.0.5.48,10.0.0.5,56597,53,UDP,ALLOW,105,159
2026-08-15T18:49:13Z,FW-CORE-01,10.0.5.85,10.0.0.4,58524,53,UDP,ALLOW,81,104
2026-08-15T18:50:01Z,FW-CORE-01,10.0.5.73,10.0.0.6,57365,53,UDP,ALLOW,130,195
2026-08-15T18:50:06Z,FW-CORE-01,10.0.5.18,10.0.0.5,54080,53,UDP,ALLOW,129,155
2026-08-15T18:51:35Z,FW-CORE-01,10.0.5.3,10.0.0.3,64601,53,UDP,ALLOW,68,84
2026-08-15T18:51:45Z,FW-CORE-01,10.0.5.52,10.0.0.5,65103,53,UDP,ALLOW,127,200
2026-08-15T18:53:08Z,FW-CORE-01,10.0.5.11,10.0.0.3,63280,53,UDP,ALLOW,126,183
2026-08-15T18:53:55Z,FW-CORE-01,10.0.5.77,10.0.0.5,56064,53,UDP,ALLOW,134,167
2026-08-15T18:54:28Z,FW-CORE-01,10.0.5.92,10.0.0.7,57686,53,UDP,ALLOW,84,115
2026-08-15T18:55:01Z,FW-CORE-01,10.0.5.82,10.0.0.7,65508,53,UDP,ALLOW,148,168
2026-08-15T18:55:42Z,FW-CORE-01,10.0.5.11,10.0.0.4,58485,53,UDP,ALLOW,67,183
2026-08-15T18:55:44Z,FW-CORE-01,10.0.5.29,10.0.0.10,57765,53,UDP,ALLOW,67,191
2026-08-15T18:56:01Z,FW-CORE-01,10.0.5.49,10.0.0.10,64353,53,UDP,ALLOW,60,112
2026-08-15T18:56:07Z,FW-CORE-01,10.0.5.80,10.0.0.3,55656,53,UDP,ALLOW,74,150
2026-08-15T18:56:16Z,FW-CORE-01,10.0.5.85,10.0.0.9,56333,53,UDP,ALLOW,76,109
2026-08-15T18:56:40Z,FW-CORE-01,10.0.5.96,10.0.0.5,59856,53,UDP,ALLOW,73,152
2026-08-15T18:56:42Z,FW-CORE-01,10.0.5.44,10.0.0.2,62727,53,UDP,ALLOW,77,104
2026-08-15T18:56:54Z,FW-CORE-01,10.0.5.33,10.0.0.6,58109,53,UDP,ALLOW,63,166
2026-08-15T18:57:43Z,FW-CORE-01,10.0.5.48,10.0.0.5,56836,53,UDP,ALLOW,91,105
2026-08-15T18:58:54Z,FW-CORE-01,10.0.5.28,10.0.0.9,65098,53,UDP,ALLOW,86,165
2026-08-15T18:59:03Z,FW-CORE-01,10.0.5.86,10.0.0.5,59849,53,UDP,ALLOW,127,87
2026-08-15T18:59:07Z,FW-CORE-01,10.0.5.43,10.0.0.10,54447,53,UDP,ALLOW,138,160
2026-08-15T18:59:17Z,FW-CORE-01,10.0.5.76,10.0.0.10,60278,53,UDP,ALLOW,132,175
2026-08-15T18:59:40Z,FW-CORE-01,10.0.5.66,10.0.0.3,58429,53,UDP,ALLOW,126,148
2026-08-15T18:59:46Z,FW-CORE-01,10.0.5.3,10.0.0.7,60105,53,UDP,ALLOW,68,124
2026-08-15T19:00:31Z,FW-CORE-01,10.0.5.45,10.0.0.8,65147,53,UDP,ALLOW,95,131
2026-08-15T19:01:10Z,FW-CORE-01,10.0.5.40,10.0.0.4,55146,53,UDP,ALLOW,119,105
2026-08-15T19:01:30Z,FW-CORE-01,10.0.5.8,10.0.0.2,62753,53,UDP,ALLOW,90,130
2026-08-15T19:01:40Z,FW-CORE-01,10.0.5.39,10.0.0.9,50402,53,UDP,ALLOW,95,183
2026-08-15T19:01:44Z,FW-CORE-01,10.0.5.69,10.0.0.9,51114,53,UDP,ALLOW,97,186
2026-08-15T19:02:34Z,FW-CORE-01,10.0.5.19,10.0.0.10,50621,53,UDP,ALLOW,94,198
2026-08-15T19:02:40Z,FW-CORE-01,10.0.5.87,10.0.0.10,52715,53,UDP,ALLOW,137,98
2026-08-15T19:02:44Z,FW-CORE-01,10.0.5.81,10.0.0.6,58002,53,UDP,ALLOW,116,134
2026-08-15T19:03:19Z,FW-CORE-01,10.0.5.29,10.0.0.5,64072,53,UDP,ALLOW,122,178
2026-08-15T19:03:38Z,FW-CORE-01,10.0.5.79,10.0.0.5,49772,53,UDP,ALLOW,92,179
2026-08-15T19:04:22Z,FW-CORE-01,10.0.5.59,10.0.0.2,52870,53,UDP,ALLOW,91,187
2026-08-15T19:04:25Z,FW-CORE-01,10.0.5.3,10.0.0.5,64018,53,UDP,ALLOW,115,190
2026-08-15T19:04:36Z,FW-CORE-01,10.0.5.3,10.0.0.6,52706,53,UDP,ALLOW,135,194
2026-08-15T19:05:21Z,FW-CORE-01,10.0.5.14,10.0.0.9,64485,53,UDP,ALLOW,62,180
2026-08-15T19:05:38Z,FW-CORE-01,10.0.5.44,10.0.0.9,63825,53,UDP,ALLOW,87,92
2026-08-15T19:05:40Z,FW-CORE-01,10.0.5.4,10.0.0.10,50862,53,UDP,ALLOW,82,142
2026-08-15T19:05:56Z,FW-CORE-01,10.0.5.97,10.0.0.3,56625,53,UDP,ALLOW,114,101
2026-08-15T19:06:01Z,FW-CORE-01,10.0.5.25,10.0.0.7,61193,53,UDP,ALLOW,122,146
2026-08-15T19:07:02Z,FW-CORE-01,10.0.5.38,10.0.0.3,49455,53,UDP,ALLOW,91,99
2026-08-15T19:07:12Z,FW-CORE-01,10.0.5.18,10.0.0.4,51581,53,UDP,ALLOW,74,108
2026-08-15T19:07:57Z,FW-CORE-01,10.0.5.91,10.0.0.10,63129,53,UDP,ALLOW,138,162
2026-08-15T19:08:17Z,FW-CORE-01,10.0.5.97,10.0.0.3,62417,53,UDP,ALLOW,115,190
2026-08-15T19:09:07Z,FW-CORE-01,10.0.5.5,10.0.0.9,49627,53,UDP,ALLOW,138,181
2026-08-15T19:09:08Z,FW-CORE-01,10.0.5.41,10.0.0.3,59698,53,UDP,ALLOW,123,100
2026-08-15T19:09:16Z,FW-CORE-01,10.0.5.100,10.0.0.6,52059,53,UDP,ALLOW,112,151
2026-08-15T19:09:40Z,FW-CORE-01,10.0.5.45,10.0.0.10,57536,53,UDP,ALLOW,104,169
2026-08-15T19:10:12Z,FW-CORE-01,10.0.5.28,10.0.0.8,51577,53,UDP,ALLOW,140,84
2026-08-15T19:10:45Z,FW-CORE-01,10.0.5.46,10.0.0.5,59281,53,UDP,ALLOW,61,126
2026-08-15T19:10:51Z,FW-CORE-01,10.0.5.30,10.0.0.6,65434,53,UDP,ALLOW,96,152
2026-08-15T19:11:06Z,FW-CORE-01,10.0.5.25,10.0.0.5,50515,53,UDP,ALLOW,147,149
2026-08-15T19:11:14Z,FW-CORE-01,10.0.5.10,10.0.0.2,64589,53,UDP,ALLOW,139,154
2026-08-15T19:11:23Z,FW-CORE-01,10.0.5.31,10.0.0.6,60754,53,UDP,ALLOW,111,125
2026-08-15T19:12:14Z,FW-CORE-01,10.0.5.11,10.0.0.5,50016,53,UDP,ALLOW,120,165
2026-08-15T19:12:33Z,FW-CORE-01,10.0.5.23,10.0.0.8,64052,53,UDP,ALLOW,98,189
2026-08-15T19:12:43Z,FW-CORE-01,10.0.5.86,10.0.0.7,57312,53,UDP,ALLOW,88,158
2026-08-15T19:12:45Z,FW-CORE-01,10.0.5.50,10.0.0.4,59537,53,UDP,ALLOW,133,155
2026-08-15T19:13:21Z,FW-CORE-01,10.0.5.74,10.0.0.3,63593,53,UDP,ALLOW,130,187
2026-08-15T19:13:41Z,FW-CORE-01,10.0.5.5,10.0.0.4,64908,53,UDP,ALLOW,72,120
2026-08-15T19:14:13Z,FW-CORE-01,10.0.5.25,10.0.0.4,63981,53,UDP,ALLOW,90,141
2026-08-15T19:15:13Z,FW-CORE-01,10.0.5.91,10.0.0.4,53719,53,UDP,ALLOW,112,105
2026-08-15T19:15:14Z,FW-CORE-01,10.0.5.99,10.0.0.10,62985,53,UDP,ALLOW,74,199
2026-08-15T19:15:17Z,FW-CORE-01,10.0.5.61,10.0.0.3,61614,53,UDP,ALLOW,131,88
2026-08-15T19:15:34Z,FW-CORE-01,10.0.5.26,10.0.0.10,55360,53,UDP,ALLOW,103,147
2026-08-15T19:15:44Z,FW-CORE-01,10.0.5.15,10.0.0.9,52256,53,UDP,ALLOW,63,179
2026-08-15T19:16:29Z,FW-CORE-01,10.0.5.47,10.0.0.4,58919,53,UDP,ALLOW,142,121
2026-08-15T19:16:35Z,FW-CORE-01,10.0.5.3,10.0.0.5,59442,53,UDP,ALLOW,118,200
2026-08-15T19:16:46Z,FW-CORE-01,10.0.5.84,10.0.0.10,56086,53,UDP,ALLOW,106,119
2026-08-15T19:17:47Z,FW-CORE-01,10.0.5.24,10.0.0.3,52968,53,UDP,ALLOW,150,191
2026-08-15T19:18:09Z,FW-CORE-01,10.0.5.27,10.0.0.7,64665,53,UDP,ALLOW,139,181
2026-08-15T19:18:13Z,FW-CORE-01,10.0.5.52,10.0.0.3,59308,53,UDP,ALLOW,93,117
2026-08-15T19:18:58Z,FW-CORE-01,10.0.5.4,10.0.0.2,59927,53,UDP,ALLOW,118,154
2026-08-15T19:19:02Z,FW-CORE-01,10.0.5.74,10.0.0.9,59076,53,UDP,ALLOW,88,90
2026-08-15T19:19:11Z,FW-CORE-01,10.0.5.45,10.0.0.4,54483,53,UDP,ALLOW,122,170
2026-08-15T19:20:17Z,FW-CORE-01,10.0.5.81,10.0.0.3,52763,53,UDP,ALLOW,61,166
2026-08-15T19:20:22Z,FW-CORE-01,10.0.5.61,10.0.0.6,63401,53,UDP,ALLOW,104,123
2026-08-15T19:20:28Z,FW-CORE-01,10.0.5.7,10.0.0.8,61259,53,UDP,ALLOW,90,81
2026-08-15T19:20:42Z,FW-CORE-01,10.0.5.24,10.0.0.2,49987,53,UDP,ALLOW,114,148
2026-08-15T19:20:55Z,FW-CORE-01,10.0.5.97,10.0.0.8,60522,53,UDP,ALLOW,143,100
2026-08-15T19:21:10Z,FW-CORE-01,10.0.5.26,10.0.0.4,50805,53,UDP,ALLOW,98,97
2026-08-15T19:21:43Z,FW-CORE-01,10.0.5.4,10.0.0.6,54385,53,UDP,ALLOW,78,193
2026-08-15T19:21:45Z,FW-CORE-01,10.0.5.37,10.0.0.9,49466,53,UDP,ALLOW,93,100
2026-08-15T19:21:55Z,FW-CORE-01,10.0.5.68,10.0.0.6,59513,53,UDP,ALLOW,66,89
2026-08-15T19:22:07Z,FW-CORE-01,10.0.5.27,10.0.0.8,64964,53,UDP,ALLOW,77,117
2026-08-15T19:22:25Z,FW-CORE-01,10.0.5.45,10.0.0.2,56919,53,UDP,ALLOW,78,172
2026-08-15T19:22:26Z,FW-CORE-01,10.0.5.8,10.0.0.2,59547,53,UDP,ALLOW,148,150
2026-08-15T19:23:11Z,FW-CORE-01,10.0.5.89,10.0.0.9,59737,53,UDP,ALLOW,78,88
2026-08-15T19:24:44Z,FW-CORE-01,10.0.5.74,10.0.0.5,54395,53,UDP,ALLOW,109,157
2026-08-15T19:25:17Z,FW-CORE-01,10.0.5.40,10.0.0.6,61440,53,UDP,ALLOW,99,108
2026-08-15T19:25:43Z,FW-CORE-01,10.0.5.14,10.0.0.2,53278,53,UDP,ALLOW,135,94
2026-08-15T19:25:54Z,FW-CORE-01,10.0.5.96,10.0.0.4,50035,53,UDP,ALLOW,132,142
2026-08-15T19:26:31Z,FW-CORE-01,10.0.5.57,10.0.0.7,56166,53,UDP,ALLOW,140,125
2026-08-15T19:26:33Z,FW-CORE-01,10.0.5.65,10.0.0.3,64559,53,UDP,ALLOW,126,177
2026-08-15T19:27:00Z,FW-CORE-01,10.0.5.56,10.0.0.4,49573,53,UDP,ALLOW,126,174
2026-08-15T19:27:00Z,FW-CORE-01,10.0.5.78,10.0.0.4,64129,53,UDP,ALLOW,134,153
2026-08-15T19:27:23Z,FW-CORE-01,10.0.5.65,10.0.0.5,57368,53,UDP,ALLOW,131,107
2026-08-15T19:27:24Z,FW-CORE-01,10.0.5.24,10.0.0.6,49692,53,UDP,ALLOW,123,113
2026-08-15T19:27:36Z,FW-CORE-01,10.0.5.20,10.0.0.8,49440,53,UDP,ALLOW,75,137
2026-08-15T19:27:38Z,FW-CORE-01,10.0.5.47,10.0.0.2,52275,53,UDP,ALLOW,119,141
2026-08-15T19:28:50Z,FW-CORE-01,10.0.5.46,10.0.0.6,63944,53,UDP,ALLOW,104,84
2026-08-15T19:29:41Z,FW-CORE-01,10.0.5.30,10.0.0.3,62855,53,UDP,ALLOW,140,183
2026-08-15T19:29:58Z,FW-CORE-01,10.0.5.90,10.0.0.10,53167,53,UDP,ALLOW,105,138
2026-08-15T19:30:18Z,FW-CORE-01,10.0.5.26,10.0.0.8,63189,53,UDP,ALLOW,99,172
2026-08-15T19:30:57Z,FW-CORE-01,10.0.5.3,10.0.0.8,49370,53,UDP,ALLOW,74,102
2026-08-15T19:31:35Z,FW-CORE-01,10.0.5.5,10.0.0.2,56043,53,UDP,ALLOW,132,82
2026-08-15T19:32:22Z,FW-CORE-01,10.0.5.69,10.0.0.3,64245,53,UDP,ALLOW,67,165
2026-08-15T19:32:45Z,FW-CORE-01,10.0.5.41,10.0.0.9,62453,53,UDP,ALLOW,103,159
2026-08-15T19:33:02Z,FW-CORE-01,10.0.5.44,10.0.0.6,58616,53,UDP,ALLOW,64,151
2026-08-15T19:34:05Z,FW-CORE-01,10.0.5.71,10.0.0.10,60138,53,UDP,ALLOW,61,105
2026-08-15T19:34:32Z,FW-CORE-01,10.0.5.64,10.0.0.4,51363,53,UDP,ALLOW,133,106
2026-08-15T19:34:50Z,FW-CORE-01,10.0.5.5,10.0.0.6,52162,53,UDP,ALLOW,131,180
2026-08-15T19:35:49Z,FW-CORE-01,10.0.5.4,10.0.0.10,58930,53,UDP,ALLOW,131,96
2026-08-15T19:36:11Z,FW-CORE-01,10.0.5.77,10.0.0.8,49713,53,UDP,ALLOW,96,133
2026-08-15T19:36:20Z,FW-CORE-01,10.0.5.22,10.0.0.2,65514,53,UDP,ALLOW,89,189
2026-08-15T19:37:10Z,FW-CORE-01,10.0.5.72,10.0.0.6,56379,53,UDP,ALLOW,77,101
2026-08-15T19:37:40Z,FW-CORE-01,10.0.5.14,10.0.0.7,61972,53,UDP,ALLOW,89,181
2026-08-15T19:37:42Z,FW-CORE-01,10.0.5.39,10.0.0.5,65083,53,UDP,ALLOW,113,188
2026-08-15T19:38:00Z,FW-CORE-01,10.0.5.66,10.0.0.4,60637,53,UDP,ALLOW,76,185
2026-08-15T19:38:19Z,FW-CORE-01,10.0.5.33,10.0.0.10,52281,53,UDP,ALLOW,103,178
2026-08-15T19:38:23Z,FW-CORE-01,10.0.5.38,10.0.0.9,59214,53,UDP,ALLOW,86,170
2026-08-15T19:38:41Z,FW-CORE-01,10.0.5.23,10.0.0.7,59814,53,UDP,ALLOW,117,125
2026-08-15T19:39:31Z,FW-CORE-01,10.0.5.42,10.0.0.5,56660,53,UDP,ALLOW,106,83
2026-08-15T19:39:54Z,FW-CORE-01,10.0.5.57,10.0.0.7,57424,53,UDP,ALLOW,69,104
2026-08-15T19:40:04Z,FW-CORE-01,10.0.5.75,10.0.0.2,64600,53,UDP,ALLOW,141,187
2026-08-15T19:40:04Z,FW-CORE-01,10.0.5.37,10.0.0.6,57290,53,UDP,ALLOW,76,153
2026-08-15T19:40:17Z,FW-CORE-01,10.0.5.64,10.0.0.4,49238,53,UDP,ALLOW,83,194
2026-08-15T19:40:24Z,FW-CORE-01,10.0.5.98,10.0.0.4,55232,53,UDP,ALLOW,75,178
2026-08-15T19:40:55Z,FW-CORE-01,10.0.5.20,10.0.0.5,63990,53,UDP,ALLOW,144,81
2026-08-15T19:41:07Z,FW-CORE-01,10.0.5.86,10.0.0.5,54267,53,UDP,ALLOW,141,184
2026-08-15T19:41:27Z,FW-CORE-01,10.0.5.85,10.0.0.4,64681,53,UDP,ALLOW,67,166
2026-08-15T19:41:37Z,FW-CORE-01,10.0.5.25,10.0.0.8,50146,53,UDP,ALLOW,67,161
2026-08-15T19:42:02Z,FW-CORE-01,10.0.5.47,10.0.0.4,51155,53,UDP,ALLOW,114,188
2026-08-15T19:42:06Z,FW-CORE-01,10.0.5.99,10.0.0.3,50151,53,UDP,ALLOW,127,116
2026-08-15T19:42:27Z,FW-CORE-01,10.0.5.15,10.0.0.2,61795,53,UDP,ALLOW,134,196
2026-08-15T19:43:04Z,FW-CORE-01,10.0.5.86,10.0.0.9,64681,53,UDP,ALLOW,147,162
2026-08-15T19:43:18Z,FW-CORE-01,10.0.5.61,10.0.0.7,55316,53,UDP,ALLOW,77,111
2026-08-15T19:43:37Z,FW-CORE-01,10.0.5.72,10.0.0.8,55433,53,UDP,ALLOW,145,161
2026-08-15T19:44:42Z,FW-CORE-01,10.0.5.63,10.0.0.9,55887,53,UDP,ALLOW,111,173
2026-08-15T19:44:50Z,FW-CORE-01,10.0.5.39,10.0.0.4,52963,53,UDP,ALLOW,116,149
2026-08-15T19:45:15Z,FW-CORE-01,10.0.5.44,10.0.0.9,54409,53,UDP,ALLOW,81,145
2026-08-15T19:45:33Z,FW-CORE-01,10.0.5.94,10.0.0.2,57898,53,UDP,ALLOW,150,169
2026-08-15T19:45:49Z,FW-CORE-01,10.0.5.30,10.0.0.8,52093,53,UDP,ALLOW,116,174
2026-08-15T19:46:15Z,FW-CORE-01,10.0.5.39,10.0.0.4,56097,53,UDP,ALLOW,130,196
2026-08-15T19:46:29Z,FW-CORE-01,10.0.5.8,10.0.0.10,63432,53,UDP,ALLOW,137,193
2026-08-15T19:47:02Z,FW-CORE-01,10.0.5.13,10.0.0.3,50907,53,UDP,ALLOW,133,192
2026-08-15T19:47:29Z,FW-CORE-01,10.0.5.70,10.0.0.3,64701,53,UDP,ALLOW,98,120
2026-08-15T19:47:42Z,FW-CORE-01,10.0.5.44,10.0.0.4,63880,53,UDP,ALLOW,100,161
2026-08-15T19:48:47Z,FW-CORE-01,10.0.5.27,10.0.0.9,49471,53,UDP,ALLOW,63,112
2026-08-15T19:49:18Z,FW-CORE-01,10.0.5.16,10.0.0.2,54830,53,UDP,ALLOW,85,108
2026-08-15T19:51:12Z,FW-CORE-01,10.0.5.51,10.0.0.4,61545,53,UDP,ALLOW,96,200
2026-08-15T19:51:38Z,FW-CORE-01,10.0.5.12,10.0.0.3,62000,53,UDP,ALLOW,137,96
2026-08-15T19:52:18Z,FW-CORE-01,10.0.5.64,10.0.0.9,50772,53,UDP,ALLOW,91,150
2026-08-15T19:52:41Z,FW-CORE-01,10.0.5.78,10.0.0.5,51479,53,UDP,ALLOW,145,108
2026-08-15T19:53:14Z,FW-CORE-01,10.0.5.91,10.0.0.8,57611,53,UDP,ALLOW,134,82
2026-08-15T19:53:33Z,FW-CORE-01,10.0.5.33,10.0.0.8,59879,53,UDP,ALLOW,117,89
2026-08-15T19:53:44Z,FW-CORE-01,10.0.5.56,10.0.0.10,65188,53,UDP,ALLOW,78,155
2026-08-15T19:54:06Z,FW-CORE-01,10.0.5.85,10.0.0.5,51513,53,UDP,ALLOW,136,83
2026-08-15T19:55:59Z,FW-CORE-01,10.0.5.11,10.0.0.2,51881,53,UDP,ALLOW,129,124
2026-08-15T19:56:12Z,FW-CORE-01,10.0.5.47,10.0.0.6,49521,53,UDP,ALLOW,107,176
2026-08-15T19:56:39Z,FW-CORE-01,10.0.5.64,10.0.0.6,58539,53,UDP,ALLOW,126,142
2026-08-15T19:56:51Z,FW-CORE-01,10.0.5.4,10.0.0.5,51964,53,UDP,ALLOW,148,194
2026-08-15T19:57:15Z,FW-CORE-01,10.0.5.65,10.0.0.3,65000,53,UDP,ALLOW,94,141
2026-08-15T19:57:22Z,FW-CORE-01,10.0.5.39,10.0.0.2,64690,53,UDP,ALLOW,138,103
2026-08-15T19:57:28Z,FW-CORE-01,10.0.5.33,10.0.0.4,61277,53,UDP,ALLOW,85,110
2026-08-15T19:57:39Z,FW-CORE-01,10.0.5.63,10.0.0.5,62147,53,UDP,ALLOW,78,105
2026-08-15T19:57:44Z,FW-CORE-01,10.0.5.5,10.0.0.7,63723,53,UDP,ALLOW,111,99
2026-08-15T19:58:45Z,FW-CORE-01,10.0.5.90,10.0.0.2,64293,53,UDP,ALLOW,81,129
2026-08-15T19:59:03Z,FW-CORE-01,10.0.5.54,10.0.0.5,53155,53,UDP,ALLOW,128,171
2026-08-15T19:59:41Z,FW-CORE-01,10.0.5.48,10.0.0.10,60279,53,UDP,ALLOW,82,170
2026-08-15T19:59:43Z,FW-CORE-01,10.0.5.85,10.0.0.3,63419,53,UDP,ALLOW,78,127
2026-08-15T19:59:54Z,FW-CORE-01,10.0.5.30,10.0.0.7,61929,53,UDP,ALLOW,87,154
2026-08-15T20:00:08Z,FW-CORE-01,10.0.5.35,10.0.0.10,65273,53,UDP,ALLOW,96,103
2026-08-15T20:00:17Z,FW-CORE-01,10.0.5.19,10.0.0.6,55831,53,UDP,ALLOW,97,154
2026-08-15T20:00:20Z,FW-CORE-01,10.0.5.9,10.0.0.5,57473,53,UDP,ALLOW,78,129
2026-08-15T20:00:33Z,FW-CORE-01,10.0.5.98,10.0.0.4,62562,53,UDP,ALLOW,88,192
2026-08-15T20:00:40Z,FW-CORE-01,10.0.5.41,10.0.0.6,58966,53,UDP,ALLOW,131,106
2026-08-15T20:00:47Z,FW-CORE-01,10.0.5.2,10.0.0.6,52805,53,UDP,ALLOW,62,188
2026-08-15T20:01:02Z,FW-CORE-01,10.0.5.49,10.0.0.6,60204,53,UDP,ALLOW,143,190
2026-08-15T20:01:29Z,FW-CORE-01,10.0.5.69,10.0.0.8,49508,53,UDP,ALLOW,68,156
2026-08-15T20:01:41Z,FW-CORE-01,10.0.5.30,10.0.0.9,65219,53,UDP,ALLOW,81,150
2026-08-15T20:02:52Z,FW-CORE-01,10.0.5.51,10.0.0.9,59538,53,UDP,ALLOW,142,176
2026-08-15T20:04:05Z,FW-CORE-01,10.0.5.57,10.0.0.8,49925,53,UDP,ALLOW,122,104
2026-08-15T20:04:13Z,FW-CORE-01,10.0.5.41,10.0.0.7,64200,53,UDP,ALLOW,75,82
2026-08-15T20:04:21Z,FW-CORE-01,10.0.5.61,10.0.0.3,64160,53,UDP,ALLOW,125,82
2026-08-15T20:05:04Z,FW-CORE-01,10.0.5.54,10.0.0.7,59759,53,UDP,ALLOW,64,102
2026-08-15T20:05:12Z,FW-CORE-01,10.0.5.56,10.0.0.6,64760,53,UDP,ALLOW,77,97
2026-08-15T20:06:03Z,FW-CORE-01,10.0.5.27,10.0.0.3,57718,53,UDP,ALLOW,112,167
2026-08-15T20:06:04Z,FW-CORE-01,10.0.5.39,10.0.0.4,50663,53,UDP,ALLOW,79,81
2026-08-15T20:06:19Z,FW-CORE-01,10.0.5.59,10.0.0.8,60893,53,UDP,ALLOW,122,153
2026-08-15T20:06:36Z,FW-CORE-01,10.0.5.57,10.0.0.8,64066,53,UDP,ALLOW,104,146
2026-08-15T20:06:41Z,FW-CORE-01,10.0.5.12,10.0.0.5,58963,53,UDP,ALLOW,89,178
2026-08-15T20:07:43Z,FW-CORE-01,10.0.5.39,10.0.0.6,64341,53,UDP,ALLOW,116,186
2026-08-15T20:07:51Z,FW-CORE-01,10.0.5.96,10.0.0.8,54669,53,UDP,ALLOW,89,130
2026-08-15T20:07:57Z,FW-CORE-01,10.0.5.92,10.0.0.8,62517,53,UDP,ALLOW,146,111
2026-08-15T20:08:02Z,FW-CORE-01,10.0.5.59,10.0.0.10,63159,53,UDP,ALLOW,75,103
2026-08-15T20:08:30Z,FW-CORE-01,10.0.5.2,10.0.0.6,60734,53,UDP,ALLOW,139,143
2026-08-15T20:09:41Z,FW-CORE-01,10.0.5.65,10.0.0.8,64943,53,UDP,ALLOW,142,180
2026-08-15T20:09:52Z,FW-CORE-01,10.0.5.34,10.0.0.2,57427,53,UDP,ALLOW,139,124
2026-08-15T20:10:00Z,FW-CORE-01,10.0.5.5,10.0.0.8,54612,53,UDP,ALLOW,104,186
2026-08-15T20:10:30Z,FW-CORE-01,10.0.5.12,10.0.0.3,51997,53,UDP,ALLOW,104,164
2026-08-15T20:10:47Z,FW-CORE-01,10.0.5.49,10.0.0.8,60403,53,UDP,ALLOW,82,158
2026-08-15T20:10:59Z,FW-CORE-01,10.0.5.20,10.0.0.9,53230,53,UDP,ALLOW,140,104
2026-08-15T20:11:39Z,FW-CORE-01,10.0.5.53,10.0.0.4,57619,53,UDP,ALLOW,147,150
2026-08-15T20:12:27Z,FW-CORE-01,10.0.5.3,10.0.0.6,63355,53,UDP,ALLOW,121,140
2026-08-15T20:12:39Z,FW-CORE-01,10.0.5.79,10.0.0.5,55674,53,UDP,ALLOW,131,110
2026-08-15T20:12:47Z,FW-CORE-01,10.0.5.76,10.0.0.7,50914,53,UDP,ALLOW,79,160
2026-08-15T20:13:20Z,FW-CORE-01,10.0.5.61,10.0.0.10,61813,53,UDP,ALLOW,144,100
2026-08-15T20:13:36Z,FW-CORE-01,10.0.5.88,10.0.0.8,55762,53,UDP,ALLOW,146,191
2026-08-15T20:14:21Z,FW-CORE-01,10.0.5.15,10.0.0.6,52093,53,UDP,ALLOW,89,120
2026-08-15T20:14:33Z,FW-CORE-01,10.0.5.97,10.0.0.2,55475,53,UDP,ALLOW,148,187
2026-08-15T20:14:47Z,FW-CORE-01,10.0.5.79,10.0.0.9,59421,53,UDP,ALLOW,70,118
2026-08-15T20:14:52Z,FW-CORE-01,10.0.5.11,10.0.0.4,49669,53,UDP,ALLOW,68,89
2026-08-15T20:16:28Z,FW-CORE-01,10.0.5.100,10.0.0.2,61762,53,UDP,ALLOW,123,142
2026-08-15T20:17:07Z,FW-CORE-01,10.0.5.31,10.0.0.8,59614,53,UDP,ALLOW,82,166
2026-08-15T20:17:18Z,FW-CORE-01,10.0.5.32,10.0.0.9,59312,53,UDP,ALLOW,119,133
2026-08-15T20:17:22Z,FW-CORE-01,10.0.5.17,10.0.0.3,60104,53,UDP,ALLOW,103,148
2026-08-15T20:17:24Z,FW-CORE-01,10.0.5.95,10.0.0.6,64805,53,UDP,ALLOW,84,144
2026-08-15T20:17:54Z,FW-CORE-01,10.0.5.40,10.0.0.2,49257,53,UDP,ALLOW,126,94
2026-08-15T20:18:11Z,FW-CORE-01,10.0.5.11,10.0.0.2,60832,53,UDP,ALLOW,78,91
2026-08-15T20:18:11Z,FW-CORE-01,10.0.5.23,10.0.0.6,49835,53,UDP,ALLOW,145,194
2026-08-15T20:18:51Z,FW-CORE-01,10.0.5.63,10.0.0.8,62664,53,UDP,ALLOW,121,146
2026-08-15T20:18:57Z,FW-CORE-01,10.0.5.50,10.0.0.3,61895,53,UDP,ALLOW,108,117
